date,pattern,direction,entry_ts,entry_price,stop_price,target_price,risk,outcome,exit_ts,exit_price,r_multiple,mae,mfe,impulse_efficiency,impulse_range,breakout_level,retest_high,retest_low
2025-01-13,TREND_DAY,UP,2025-01-13 16:30:00,20915.0,20885.75,21002.75,29.25,LOSS,2025-01-13 17:17:00,20885.75,-1.0,1.1452991452991452,0.2564102564102564,0.6477272727272727,44.0,,,
2025-01-14,TREND_DAY,DOWN,2025-01-14 00:30:00,20765.0,20817.75,20606.75,52.75,LOSS,2025-01-14 00:54:00,20817.75,-1.0,1.161137440758294,1.1943127962085307,0.75,60.0,,,
2025-01-18,TREND_DAY,UP,2025-01-18 00:30:00,21646.75,21540.25,21966.25,106.5,LOSS,2025-01-18 00:37:00,21540.25,-1.0,1.0140845070422535,0.0,0.7381370826010545,142.25,,,
2025-01-20,TREND_DAY,UP,2025-01-20 16:30:00,21581.0,21565.0,21629.0,16.0,WIN,2025-01-20 17:52:00,21629.0,3.0,0.171875,3.0625,0.6470588235294118,17.0,,,
2025-01-25,TREND_DAY,UP,2025-01-25 00:30:00,22044.0,22007.5,22153.5,36.5,LOSS,2025-01-25 00:35:00,22007.5,-1.0,1.0068493150684932,0.00684931506849315,0.7348066298342542,45.25,,,
2025-02-10,TREND_DAY,DOWN,2025-02-10 16:30:00,21696.75,21716.0,21639.0,19.25,LOSS,2025-02-10 18:24:00,21716.0,-1.0,1.0,0.7142857142857143,0.8987341772151899,19.75,,,
2025-02-12,TREND_DAY,UP,2025-02-12 00:30:00,21705.5,21669.5,21813.5,36.0,WIN,2025-02-12 01:00:00,21813.5,3.0,0.0,3.173611111111111,0.7453416149068323,40.25,,,
2025-02-22,TREND_DAY,DOWN,2025-02-22 00:30:00,22185.75,22236.75,22032.75,51.0,WIN,2025-02-22 01:22:00,22032.75,3.0,0.0,3.0245098039215685,0.7183098591549296,53.25,,,
2025-02-25,TREND_DAY,DOWN,2025-02-25 00:30:00,21752.5,21805.25,21594.25,52.75,WIN,2025-02-25 00:55:00,21594.25,3.0,0.933649289099526,3.1279620853080567,0.6725978647686833,70.25,,,
2025-03-10,TREND_DAY,UP,2025-03-10 16:30:00,20111.5,20091.5,20171.5,20.0,LOSS,2025-03-10 17:21:00,20091.5,-1.0,1.05,1.475,0.6015037593984962,33.25,,,
2025-03-12,TREND_DAY,DOWN,2025-03-12 00:30:00,19321.75,19614.0,18445.0,292.25,LOSS,2025-03-12 23:00:00,19614.0,-1.0,1.3763900769888793,0.1958939264328486,0.670549084858569,300.5,,,
2025-03-18,TREND_DAY,DOWN,2025-03-18 00:30:00,19716.0,19817.25,19412.25,101.25,LOSS,2025-03-18 00:44:00,19817.25,-1.0,2.4641975308641975,0.3950617283950617,0.7184466019417476,103.0,,,
2025-03-21,TREND_DAY,UP,2025-03-21 00:30:00,20055.0,19926.25,20441.25,128.75,LOSS,2025-03-21 16:00:00,19926.25,-1.0,1.6252427184466018,0.3883495145631068,0.7523364485981309,160.5,,,
2025-04-15,TREND_DAY,UP,2025-04-15 00:30:00,19135.75,19030.0,19453.0,105.75,LOSS,2025-04-15 01:14:00,19030.0,-1.0,1.0,0.541371158392435,0.6095890410958904,146.0,,,
2025-04-17,TREND_DAY,UP,2025-04-17 00:30:00,18618.0,18509.25,18944.25,108.75,LOSS,2025-04-17 20:55:00,18509.25,-1.0,1.0022988505747126,1.0758620689655172,0.7279693486590039,130.5,,,
2025-04-22,TREND_DAY,DOWN,2025-04-22 00:30:00,17926.5,17998.25,17711.25,71.75,LOSS,2025-04-22 16:00:00,17998.25,-1.0,1.0348432055749128,1.951219512195122,0.6878172588832487,98.5,,,
2025-04-25,TREND_DAY,UP,2025-04-25 00:30:00,19140.25,19044.75,19426.75,95.5,WIN,2025-04-25 16:05:00,19426.75,3.0,0.5549738219895288,3.031413612565445,0.8976982097186701,97.75,,,
2025-04-28,TREND_DAY,UP,2025-04-28 16:30:00,19465.0,19416.75,19609.75,48.25,WIN,2025-04-28 23:45:00,19609.75,3.0,0.5025906735751295,3.0725388601036268,0.8935185185185185,54.0,,,
2025-05-01,TREND_DAY,UP,2025-05-01 00:30:00,19309.25,19103.75,19925.75,205.5,WIN,2025-05-01 16:00:00,19925.75,3.0,0.1630170316301703,3.0,0.893491124260355,211.25,,,
2025-05-02,TREND_DAY,UP,2025-05-02 00:30:00,19999.75,19865.5,20402.5,134.25,LOSS,2025-05-02 19:01:00,19865.5,-1.0,1.0037243947858474,0.9385474860335196,0.8767857142857143,140.0,,,
2025-05-05,TREND_DAY,UP,2025-05-05 16:30:00,20079.0,20061.5,20131.5,17.5,LOSS,2025-05-05 16:58:00,20061.5,-1.0,1.0714285714285714,1.1285714285714286,0.6126126126126126,27.75,,,
2025-05-12,TREND_DAY,UP,2025-05-12 16:30:00,20576.0,20541.0,20681.0,35.0,WIN,2025-05-12 17:00:00,20681.0,3.0,0.4857142857142857,5.814285714285714,0.6258503401360545,36.75,,,
2025-06-06,TREND_DAY,UP,2025-06-06 00:30:00,21801.25,21703.25,22095.25,98.0,LOSS,2025-06-06 16:00:00,21703.25,-1.0,1.5357142857142858,1.364795918367347,0.7574257425742574,101.0,,,
2025-06-07,TREND_DAY,DOWN,2025-06-07 00:30:00,21784.75,21852.25,21582.25,67.5,LOSS,2025-06-07 01:06:00,21852.25,-1.0,1.262962962962963,0.3074074074074074,0.6229050279329609,89.5,,,
2025-06-10,TREND_DAY,UP,2025-06-10 00:30:00,21853.0,21787.5,22049.5,65.5,LOSS,2025-06-10 17:30:00,21787.5,-1.0,1.0114503816793894,0.5763358778625954,0.8317460317460318,78.75,,,
2025-06-12,TREND_DAY,UP,2025-06-12 00:30:00,22038.5,21973.75,22232.75,64.75,LOSS,2025-06-12 16:00:00,21973.75,-1.0,3.4285714285714284,0.42857142857142855,0.8273381294964028,69.5,,,
2025-06-13,TREND_DAY,UP,2025-06-13 00:30:00,21920.5,21840.5,22160.5,80.0,LOSS,2025-06-13 16:00:00,21840.5,-1.0,4.403125,0.709375,0.7111111111111111,90.0,,,
2025-06-14,TREND_DAY,DOWN,2025-06-14 00:30:00,21627.75,21770.0,21201.0,142.25,LOSS,2025-06-14 00:55:00,21770.0,-1.0,1.0,0.0421792618629174,0.7009803921568627,153.0,,,
2025-06-17,TREND_DAY,UP,2025-06-17 00:30:00,22197.25,22143.0,22360.0,54.25,LOSS,2025-06-17 00:38:00,22143.0,-1.0,4.414746543778802,0.17511520737327188,0.7735042735042735,58.5,,,
2025-06-19,TREND_DAY,UP,2025-06-19 00:30:00,22073.0,21980.5,22350.5,92.5,LOSS,2025-06-19 16:00:00,21980.5,-1.0,2.4324324324324325,0.26756756756756755,0.6951219512195121,102.5,,,
2025-06-24,TREND_DAY,UP,2025-06-24 00:30:00,21983.5,21925.25,22158.25,58.25,LOSS,2025-06-24 01:41:00,21925.25,-1.0,1.0257510729613735,0.592274678111588,0.6695402298850575,87.0,,,
2025-06-27,TREND_DAY,UP,2025-06-27 00:30:00,22569.25,22537.25,22665.25,32.0,WIN,2025-06-27 16:00:00,22665.25,3.0,0.6015625,4.4375,0.6754966887417219,37.75,,,
2025-06-30,TREND_DAY,UP,2025-06-30 16:30:00,22894.25,22874.25,22954.25,20.0,LOSS,2025-06-30 17:00:00,22874.25,-1.0,1.0125,0.2,0.6513761467889908,27.25,,,
2025-07-04,TREND_DAY,UP,2025-07-04 00:30:00,23060.0,22993.0,23261.0,67.0,LOSS,2025-07-04 16:05:00,22993.0,-1.0,1.0746268656716418,0.6343283582089553,0.8767123287671232,73.0,,,
2025-07-21,TREND_DAY,UP,2025-07-21 16:30:00,23291.25,23265.75,23367.75,25.5,LOSS,2025-07-21 23:00:00,23265.75,-1.0,2.2058823529411766,0.6764705882352942,0.782608695652174,28.75,,,
2025-07-22,TREND_DAY,UP,2025-07-22 00:30:00,23416.75,23376.0,23539.0,40.75,LOSS,2025-07-22 16:00:00,23376.0,-1.0,2.6564417177914113,0.19631901840490798,0.9421965317919075,43.25,,,
2025-08-22,TREND_DAY,UP,2025-08-22 00:30:00,23344.75,23156.0,23911.0,188.75,LOSS,2025-08-22 16:33:00,23156.0,-1.0,1.047682119205298,0.0,0.8335500650195059,192.25,,,
2025-09-01,TREND_DAY,DOWN,2025-09-01 16:30:00,23374.75,23430.5,23207.5,55.75,LOSS,2025-09-01 16:41:00,23430.5,-1.0,1.0986547085201794,0.0,0.9125,60.0,,,
2025-09-08,TREND_DAY,UP,2025-09-08 16:30:00,23756.75,23730.25,23836.25,26.5,WIN,2025-09-08 23:36:00,23836.25,3.0,0.5754716981132075,3.047169811320755,0.7938931297709924,32.75,,,
2025-09-18,TREND_DAY,DOWN,2025-09-18 00:30:00,24440.25,24481.0,24318.0,40.75,LOSS,2025-09-18 16:00:00,24481.0,-1.0,4.276073619631902,1.0368098159509203,0.8277777777777777,45.0,,,
2025-09-19,TREND_DAY,UP,2025-09-19 00:30:00,24786.75,24694.0,25065.0,92.75,LOSS,2025-09-19 16:22:00,24694.0,-1.0,1.0566037735849056,0.31536388140161725,0.9523809523809523,94.5,,,
2025-10-09,TREND_DAY,UP,2025-10-09 00:30:00,25216.75,25174.25,25344.25,42.5,LOSS,2025-10-09 00:55:00,25174.25,-1.0,1.035294117647059,0.21764705882352942,0.748898678414097,56.75,,,
2025-10-10,TREND_DAY,DOWN,2025-10-10 00:30:00,25251.75,25288.75,25140.75,37.0,LOSS,2025-10-10 16:00:00,25288.75,-1.0,2.331081081081081,1.5743243243243243,0.6235955056179775,44.5,,,
2025-10-16,TREND_DAY,UP,2025-10-16 00:30:00,25101.0,25013.0,25365.0,88.0,LOSS,2025-10-16 01:34:00,25013.0,-1.0,1.1363636363636365,0.1590909090909091,0.8703241895261845,100.25,,,
2025-10-21,TREND_DAY,UP,2025-10-21 00:30:00,25281.75,25211.75,25491.75,70.0,LOSS,2025-10-21 23:57:00,25211.75,-1.0,1.0035714285714286,0.9107142857142857,0.8257839721254355,71.75,,,
2025-10-27,TREND_DAY,UP,2025-10-27 16:30:00,25798.25,25780.0,25853.0,18.25,LOSS,2025-10-27 17:01:00,25780.0,-1.0,1.0273972602739727,0.0684931506849315,0.7011494252873564,21.75,,,
2025-11-04,TREND_DAY,UP,2025-11-04 00:30:00,26235.5,26188.75,26375.75,46.75,LOSS,2025-11-04 00:37:00,26188.75,-1.0,1.0267379679144386,0.6524064171122995,0.647887323943662,71.0,,,
2025-11-06,TREND_DAY,DOWN,2025-11-06 00:30:00,25541.75,25588.5,25401.5,46.75,LOSS,2025-11-06 00:47:00,25588.5,-1.0,1.2727272727272727,1.1497326203208555,0.7692307692307693,58.5,,,
2025-11-07,TREND_DAY,DOWN,2025-11-07 00:30:00,25673.5,25774.25,25371.25,100.75,WIN,2025-11-07 01:37:00,25371.25,3.0,0.0,3.230769230769231,0.8694638694638694,107.25,,,
2025-11-13,TREND_DAY,DOWN,2025-11-13 00:30:00,25777.75,25801.0,25708.0,23.25,WIN,2025-11-13 00:31:00,25708.0,3.0,0.0,3.6559139784946235,0.8,28.75,,,
2025-11-18,TREND_DAY,DOWN,2025-11-18 00:30:00,24997.75,25079.0,24754.0,81.25,LOSS,2025-11-18 00:33:00,25079.0,-1.0,1.043076923076923,0.4338461538461538,0.8947368421052632,90.25,,,
2025-11-20,TREND_DAY,DOWN,2025-11-20 00:30:00,24610.75,24677.75,24409.75,67.0,LOSS,2025-11-20 00:36:00,24677.75,-1.0,1.257462686567164,0.5708955223880597,0.7605633802816901,71.0,,,
2025-01-13,BREAKOUT_RETEST,DOWN,2025-01-13 18:22:00,20839.5,20859.0,20781.0,19.5,WIN,2025-01-13 19:00:00,20781.0,3.0,0.782051282051282,3.1025641025641026,,,20858.5,20857.0,
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 18:23:00,21097.25,21090.5,21117.5,6.75,LOSS,2025-01-14 18:26:00,21090.5,-1.0,1.1481481481481481,1.1111111111111112,,,21088.5,,21092.5
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 18:31:00,21099.5,21090.75,21125.75,8.75,LOSS,2025-01-14 18:32:00,21090.75,-1.0,1.2857142857142858,0.0,,,21088.5,,21092.75
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 18:34:00,21096.0,21086.25,21125.25,9.75,LOSS,2025-01-14 18:35:00,21086.25,-1.0,1.564102564102564,0.15384615384615385,,,21088.5,,21088.25
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 18:37:00,21084.0,21078.75,21099.75,5.25,WIN,2025-01-14 18:39:00,21099.75,3.0,0.0,3.857142857142857,,,21088.5,,21080.75
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:18:00,21096.75,21090.75,21114.75,6.0,LOSS,2025-01-14 19:25:00,21090.75,-1.0,1.6666666666666667,2.3333333333333335,,,21088.5,,21092.75
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:18:00,21096.75,21090.75,21114.75,6.0,LOSS,2025-01-14 19:25:00,21090.75,-1.0,1.6666666666666667,2.3333333333333335,,,21088.5,,21092.75
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:18:00,21096.75,21090.75,21114.75,6.0,LOSS,2025-01-14 19:25:00,21090.75,-1.0,1.6666666666666667,2.3333333333333335,,,21088.5,,21092.75
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:18:00,21096.75,21090.75,21114.75,6.0,LOSS,2025-01-14 19:25:00,21090.75,-1.0,1.6666666666666667,2.3333333333333335,,,21088.5,,21092.75
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:18:00,21096.75,21090.75,21114.75,6.0,LOSS,2025-01-14 19:25:00,21090.75,-1.0,1.6666666666666667,2.3333333333333335,,,21088.5,,21092.75
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:18:00,21096.75,21090.75,21114.75,6.0,LOSS,2025-01-14 19:25:00,21090.75,-1.0,1.6666666666666667,2.3333333333333335,,,21088.5,,21092.75
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:18:00,21096.75,21090.75,21114.75,6.0,LOSS,2025-01-14 19:25:00,21090.75,-1.0,1.6666666666666667,2.3333333333333335,,,21088.5,,21092.75
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:18:00,21096.75,21090.75,21114.75,6.0,LOSS,2025-01-14 19:25:00,21090.75,-1.0,1.6666666666666667,2.3333333333333335,,,21088.5,,21092.75
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:18:00,21096.75,21090.75,21114.75,6.0,LOSS,2025-01-14 19:25:00,21090.75,-1.0,1.6666666666666667,2.3333333333333335,,,21088.5,,21092.75
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:18:00,21096.75,21090.75,21114.75,6.0,LOSS,2025-01-14 19:25:00,21090.75,-1.0,1.6666666666666667,2.3333333333333335,,,21088.5,,21092.75
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:18:00,21096.75,21090.75,21114.75,6.0,LOSS,2025-01-14 19:25:00,21090.75,-1.0,1.6666666666666667,2.3333333333333335,,,21088.5,,21092.75
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:18:00,21096.75,21090.75,21114.75,6.0,LOSS,2025-01-14 19:25:00,21090.75,-1.0,1.6666666666666667,2.3333333333333335,,,21088.5,,21092.75
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:18:00,21096.75,21090.75,21114.75,6.0,LOSS,2025-01-14 19:25:00,21090.75,-1.0,1.6666666666666667,2.3333333333333335,,,21088.5,,21092.75
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:18:00,21096.75,21090.75,21114.75,6.0,LOSS,2025-01-14 19:25:00,21090.75,-1.0,1.6666666666666667,2.3333333333333335,,,21088.5,,21092.75
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:18:00,21096.75,21090.75,21114.75,6.0,LOSS,2025-01-14 19:25:00,21090.75,-1.0,1.6666666666666667,2.3333333333333335,,,21088.5,,21092.75
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:18:00,21096.75,21090.75,21114.75,6.0,LOSS,2025-01-14 19:25:00,21090.75,-1.0,1.6666666666666667,2.3333333333333335,,,21088.5,,21092.75
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:18:00,21096.75,21090.75,21114.75,6.0,LOSS,2025-01-14 19:25:00,21090.75,-1.0,1.6666666666666667,2.3333333333333335,,,21088.5,,21092.75
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:18:00,21096.75,21090.75,21114.75,6.0,LOSS,2025-01-14 19:25:00,21090.75,-1.0,1.6666666666666667,2.3333333333333335,,,21088.5,,21092.75
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:18:00,21096.75,21090.75,21114.75,6.0,LOSS,2025-01-14 19:25:00,21090.75,-1.0,1.6666666666666667,2.3333333333333335,,,21088.5,,21092.75
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:18:00,21096.75,21090.75,21114.75,6.0,LOSS,2025-01-14 19:25:00,21090.75,-1.0,1.6666666666666667,2.3333333333333335,,,21088.5,,21092.75
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:21:00,21099.0,21090.5,21124.5,8.5,LOSS,2025-01-14 19:25:00,21090.5,-1.0,1.4411764705882353,1.3823529411764706,,,21088.5,,21092.5
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:21:00,21099.0,21090.5,21124.5,8.5,LOSS,2025-01-14 19:25:00,21090.5,-1.0,1.4411764705882353,1.3823529411764706,,,21088.5,,21092.5
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:21:00,21099.0,21090.5,21124.5,8.5,LOSS,2025-01-14 19:25:00,21090.5,-1.0,1.4411764705882353,1.3823529411764706,,,21088.5,,21092.5
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:29:00,21095.0,21088.5,21114.5,6.5,WIN,2025-01-14 19:43:00,21114.5,3.0,0.6923076923076923,3.0,,,21088.5,,21090.5
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:33:00,21096.25,21088.5,21119.5,7.75,LOSS,2025-01-14 19:59:00,21088.5,-1.0,1.064516129032258,2.3548387096774195,,,21088.5,,21090.5
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:33:00,21096.25,21088.5,21119.5,7.75,LOSS,2025-01-14 19:59:00,21088.5,-1.0,1.064516129032258,2.3548387096774195,,,21088.5,,21090.5
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:33:00,21096.25,21088.5,21119.5,7.75,LOSS,2025-01-14 19:59:00,21088.5,-1.0,1.064516129032258,2.3548387096774195,,,21088.5,,21090.5
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 19:33:00,21096.25,21088.5,21119.5,7.75,LOSS,2025-01-14 19:59:00,21088.5,-1.0,1.064516129032258,2.3548387096774195,,,21088.5,,21090.5
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 20:03:00,21094.75,21089.5,21110.5,5.25,LOSS,2025-01-14 20:12:00,21089.5,-1.0,1.0,2.5238095238095237,,,21088.5,,21091.5
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 20:18:00,21094.25,21087.75,21113.75,6.5,LOSS,2025-01-14 20:19:00,21087.75,-1.0,1.4615384615384615,0.11538461538461539,,,21088.5,,21089.75
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 20:36:00,21095.75,21088.5,21117.5,7.25,LOSS,2025-01-14 20:37:00,21088.5,-1.0,1.2413793103448276,0.27586206896551724,,,21088.5,,21090.5
2025-01-14,BREAKOUT_RETEST,UP,2025-01-14 20:57:00,21096.25,21090.75,21112.75,5.5,LOSS,2025-01-14 20:59:00,21090.75,-1.0,19.227272727272727,0.09090909090909091,,,21088.5,,21092.75
2025-01-14,BREAKOUT_RETEST,DOWN,2025-01-14 23:02:00,20987.5,21003.75,20938.75,16.25,LOSS,2025-01-14 23:29:00,21003.75,-1.0,9.015384615384615,2.6769230769230767,,,20997.0,21001.75,
2025-01-14,BREAKOUT_RETEST,DOWN,2025-01-14 23:06:00,20990.5,20995.75,20974.75,5.25,WIN,2025-01-14 23:14:00,20974.75,3.0,0.38095238095238093,4.285714285714286,,,20997.0,20993.75,
2025-01-14,BREAKOUT_RETEST,DOWN,2025-01-14 23:07:00,20989.5,20994.75,20973.75,5.25,WIN,2025-01-14 23:14:00,20973.75,3.0,0.42857142857142855,4.095238095238095,,,20997.0,20992.75,
2025-01-14,BREAKOUT_RETEST,DOWN,2025-01-14 23:08:00,20984.25,20994.5,20953.5,10.25,WIN,2025-01-14 23:24:00,20953.5,3.0,0.6097560975609756,3.317073170731707,,,20997.0,20992.5,
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:01:00,20981.75,20966.0,21029.0,15.75,WIN,2025-01-15 01:03:00,21029.0,3.0,0.0,3.0793650793650795,,,20977.0,,20968.0
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:01:00,20981.75,20966.0,21029.0,15.75,WIN,2025-01-15 01:03:00,21029.0,3.0,0.0,3.0793650793650795,,,20977.0,,20968.0
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:01:00,20981.75,20966.0,21029.0,15.75,WIN,2025-01-15 01:03:00,21029.0,3.0,0.0,3.0793650793650795,,,20977.0,,20968.0
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:01:00,20981.75,20966.0,21029.0,15.75,WIN,2025-01-15 01:03:00,21029.0,3.0,0.0,3.0793650793650795,,,20977.0,,20968.0
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:01:00,20981.75,20966.0,21029.0,15.75,WIN,2025-01-15 01:03:00,21029.0,3.0,0.0,3.0793650793650795,,,20977.0,,20968.0
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:01:00,20981.75,20966.0,21029.0,15.75,WIN,2025-01-15 01:03:00,21029.0,3.0,0.0,3.0793650793650795,,,20977.0,,20968.0
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:01:00,20981.75,20966.0,21029.0,15.75,WIN,2025-01-15 01:03:00,21029.0,3.0,0.0,3.0793650793650795,,,20977.0,,20968.0
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:01:00,20981.75,20966.0,21029.0,15.75,WIN,2025-01-15 01:03:00,21029.0,3.0,0.0,3.0793650793650795,,,20977.0,,20968.0
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:01:00,20981.75,20966.0,21029.0,15.75,WIN,2025-01-15 01:03:00,21029.0,3.0,0.0,3.0793650793650795,,,20977.0,,20968.0
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:01:00,20981.75,20966.0,21029.0,15.75,WIN,2025-01-15 01:03:00,21029.0,3.0,0.0,3.0793650793650795,,,20977.0,,20968.0
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:01:00,20981.75,20966.0,21029.0,15.75,WIN,2025-01-15 01:03:00,21029.0,3.0,0.0,3.0793650793650795,,,20977.0,,20968.0
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:01:00,20981.75,20966.0,21029.0,15.75,WIN,2025-01-15 01:03:00,21029.0,3.0,0.0,3.0793650793650795,,,20977.0,,20968.0
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:01:00,20981.75,20966.0,21029.0,15.75,WIN,2025-01-15 01:03:00,21029.0,3.0,0.0,3.0793650793650795,,,20977.0,,20968.0
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:01:00,20981.75,20966.0,21029.0,15.75,WIN,2025-01-15 01:03:00,21029.0,3.0,0.0,3.0793650793650795,,,20977.0,,20968.0
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:01:00,20981.75,20966.0,21029.0,15.75,WIN,2025-01-15 01:03:00,21029.0,3.0,0.0,3.0793650793650795,,,20977.0,,20968.0
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:01:00,20981.75,20966.0,21029.0,15.75,WIN,2025-01-15 01:03:00,21029.0,3.0,0.0,3.0793650793650795,,,20977.0,,20968.0
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:01:00,20981.75,20966.0,21029.0,15.75,WIN,2025-01-15 01:03:00,21029.0,3.0,0.0,3.0793650793650795,,,20977.0,,20968.0
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:01:00,20981.75,20966.0,21029.0,15.75,WIN,2025-01-15 01:03:00,21029.0,3.0,0.0,3.0793650793650795,,,20977.0,,20968.0
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:01:00,20981.75,20966.0,21029.0,15.75,WIN,2025-01-15 01:03:00,21029.0,3.0,0.0,3.0793650793650795,,,20977.0,,20968.0
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:01:00,20981.75,20966.0,21029.0,15.75,WIN,2025-01-15 01:03:00,21029.0,3.0,0.0,3.0793650793650795,,,20977.0,,20968.0
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:02:00,20992.5,20974.75,21045.75,17.75,WIN,2025-01-15 01:05:00,21045.75,3.0,0.0,3.0422535211267605,,,20977.0,,20976.75
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:38:00,20976.0,20968.25,20999.25,7.75,LOSS,,20968.25,-1.0,3.032258064516129,0.0,,,20977.0,,20970.25
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:38:00,20976.0,20968.25,20999.25,7.75,LOSS,,20968.25,-1.0,3.032258064516129,0.0,,,20977.0,,20970.25
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:38:00,20976.0,20968.25,20999.25,7.75,LOSS,,20968.25,-1.0,3.032258064516129,0.0,,,20977.0,,20970.25
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:38:00,20976.0,20968.25,20999.25,7.75,LOSS,,20968.25,-1.0,3.032258064516129,0.0,,,20977.0,,20970.25
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:38:00,20976.0,20968.25,20999.25,7.75,LOSS,,20968.25,-1.0,3.032258064516129,0.0,,,20977.0,,20970.25
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:38:00,20976.0,20968.25,20999.25,7.75,LOSS,,20968.25,-1.0,3.032258064516129,0.0,,,20977.0,,20970.25
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:38:00,20976.0,20968.25,20999.25,7.75,LOSS,,20968.25,-1.0,3.032258064516129,0.0,,,20977.0,,20970.25
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:38:00,20976.0,20968.25,20999.25,7.75,LOSS,,20968.25,-1.0,3.032258064516129,0.0,,,20977.0,,20970.25
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:38:00,20976.0,20968.25,20999.25,7.75,LOSS,,20968.25,-1.0,3.032258064516129,0.0,,,20977.0,,20970.25
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:38:00,20976.0,20968.25,20999.25,7.75,LOSS,,20968.25,-1.0,3.032258064516129,0.0,,,20977.0,,20970.25
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:38:00,20976.0,20968.25,20999.25,7.75,LOSS,,20968.25,-1.0,3.032258064516129,0.0,,,20977.0,,20970.25
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:38:00,20976.0,20968.25,20999.25,7.75,LOSS,,20968.25,-1.0,3.032258064516129,0.0,,,20977.0,,20970.25
2025-01-15,BREAKOUT_RETEST,UP,2025-01-15 01:38:00,20976.0,20968.25,20999.25,7.75,LOSS,,20968.25,-1.0,3.032258064516129,0.0,,,20977.0,,20970.25
