date,outcome,direction,orb_size,orb_size_vs_atr,entry_delay_minutes,entry_distance_from_mid,atr_20,pre_asia_range,asia_range,london_range,prior_asia_range,orb_high_vs_asia_high,orb_low_vs_asia_low,bars_to_exit,max_favorable_r
2024-07-09,LOSS,UP,1.599999999999909,0.14234875444839096,4.0,1.300000000000182,11.239999999999963,1.2999999999997272,8.5,10.099999999999909,14.399999999999636,-5.5,1.400000000000091,13,5.749999999999147
2024-07-10,LOSS,DOWN,0.900000000000091,0.08230452674897974,3.0,0.9499999999998181,10.934999999999969,1.199999999999818,9.700000000000273,10.699999999999818,8.5,-7.800000000000182,1.0,7,4.4444444444462405
2024-07-11,LOSS,UP,1.5,0.13556258472661561,4.0,0.9500000000002728,11.064999999999987,1.699999999999818,11.300000000000182,33.0,9.700000000000273,-7.700000000000273,2.099999999999909,1,0.2666666666676368
2024-07-12,LOSS,UP,2.5,0.22988505747126436,2.0,1.650000000000091,10.875,5.0,14.0,17.5,11.300000000000182,-2.599999999999909,8.900000000000091,3,0.8
2024-07-15,LOSS,DOWN,2.399999999999636,0.21768707482989896,1.0,1.400000000000091,11.025,10.199999999999818,12.099999999999909,14.400000000000091,,-5.0,4.700000000000273,4,1.3333333333338386
2024-07-16,WIN,UP,2.099999999999909,0.19266055045870725,3.0,1.1499999999996362,10.9,2.299999999999727,13.800000000000182,14.699999999999818,12.099999999999909,-10.400000000000091,1.300000000000182,57,10.095238095235826
2024-07-17,LOSS,UP,7.5,0.669045495093667,17.0,3.950000000000273,11.20999999999999,4.0,20.700000000000273,12.5,13.800000000000182,-6.700000000000273,6.5,74,3.573333333333479
2024-07-18,WIN,UP,2.0,0.16701461377870563,2.0,1.300000000000182,11.975,1.5,14.900000000000091,12.5,20.700000000000273,-12.300000000000182,0.599999999999909,87,10.600000000000364
2024-07-19,WIN,DOWN,5.300000000000182,0.448392554991555,7.0,3.549999999999727,11.820000000000004,2.199999999999818,30.799999999999727,20.5,14.900000000000091,-10.099999999999909,15.399999999999636,298,10.037735849057777
2024-07-22,LOSS,DOWN,3.200000000000273,0.24758220502903464,0.0,1.699999999999818,12.925,10.700000000000273,13.800000000000182,19.800000000000182,,-3.099999999999909,7.5,1,0.3749999999995737
2024-07-23,LOSS,DOWN,2.0,0.15249714067861217,0.0,1.300000000000182,13.115000000000009,2.799999999999727,16.200000000000273,16.200000000000273,13.800000000000182,-3.5,10.700000000000273,6,1.6000000000003638
2024-07-24,LOSS,UP,1.7999999999997272,0.13387876534025464,5.0,2.799999999999727,13.445000000000027,2.400000000000091,14.5,12.400000000000091,16.200000000000273,-10.100000000000364,2.599999999999909,10,6.444444444447251
2024-07-25,LOSS,UP,3.299999999999727,0.24544440312381707,2.0,1.949999999999818,13.445000000000027,6.099999999999909,35.20000000000027,20.199999999999818,14.5,-3.600000000000364,28.300000000000182,8,2.9090909090916606
2024-07-26,LOSS,DOWN,3.599999999999909,0.24258760107816008,1.0,2.5,14.840000000000055,2.799999999999727,23.300000000000182,10.300000000000182,35.20000000000027,-16.40000000000009,3.300000000000182,8,3.666666666666498
2024-07-29,WIN,DOWN,5.100000000000364,0.3280797684143035,6.0,3.150000000000091,15.54500000000005,16.300000000000182,13.600000000000364,9.599999999999909,,0.0,8.5,810,12.392156862744
2024-07-30,LOSS,UP,2.5,0.15923566878980822,0.0,1.4500000000002728,15.700000000000069,4.0,14.5,6.900000000000091,13.600000000000364,-8.700000000000273,3.299999999999727,2,0.480000000000291
2024-07-31,LOSS,DOWN,4.5,0.2821316614420051,0.0,2.650000000000091,15.950000000000069,3.0,21.100000000000364,7.699999999999818,14.5,-15.300000000000182,1.300000000000182,7,1.1555555555557173
2024-08-01,WIN,UP,2.700000000000273,0.1660516605166211,1.0,2.850000000000364,16.260000000000083,3.100000000000364,21.0,25.5,21.100000000000364,-9.399999999999636,8.900000000000091,15,10.370370370367576
2024-08-02,WIN,DOWN,3.300000000000182,0.19754564501647198,6.0,2.349999999999909,16.705000000000087,3.899999999999636,33.59999999999991,22.800000000000182,21.0,-18.199999999999818,12.099999999999909,3,12.363636363632054
2024-08-05,WIN,UP,6.700000000000273,0.3753501400560358,2.0,4.850000000000364,17.85000000000009,10.5,45.100000000000364,72.20000000000027,,-32.0,6.400000000000091,105,10.149253731342181
2024-08-06,LOSS,UP,3.199999999999818,0.16507608976011334,5.0,1.900000000000091,19.385000000000126,4.699999999999818,24.40000000000009,25.0,45.100000000000364,-2.0,19.200000000000273,7,1.7499999999997158
2024-08-07,LOSS,DOWN,2.799999999999727,0.13875123885033244,13.0,2.800000000000182,20.18000000000013,4.199999999999818,18.699999999999818,19.59999999999991,24.40000000000009,-9.900000000000091,6.0,17,8.571428571430799
2024-08-08,LOSS,UP,4.0,0.19389238972370232,0.0,2.599999999999909,20.63000000000011,3.5,17.699999999999818,23.699999999999818,18.699999999999818,-11.199999999999818,2.5,10,2.099999999999909
2024-08-09,LOSS,DOWN,2.600000000000364,0.12410501193319104,6.0,2.199999999999818,20.95000000000009,3.5,12.5,11.100000000000364,17.699999999999818,-5.099999999999909,4.799999999999727,9,1.9999999999993003
2024-08-12,LOSS,UP,2.400000000000091,0.11497005988024336,20.0,1.400000000000091,20.875000000000092,6.400000000000091,13.400000000000091,6.199999999999818,,-7.199999999999818,3.800000000000182,3,0.6666666666669193
2024-08-13,WIN,DOWN,3.200000000000273,0.15281757402102472,4.0,2.799999999999727,20.9400000000001,5.099999999999909,18.5,14.400000000000091,13.400000000000091,-3.399999999999636,11.900000000000091,12,11.8749999999973
2024-08-14,LOSS,UP,2.599999999999909,0.1227863046044816,8.0,1.4999999999995453,21.17500000000009,3.599999999999909,17.5,19.0,18.5,-4.699999999999818,10.200000000000273,34,7.230769230767939
2024-08-15,LOSS,UP,3.300000000000182,0.15703069236260622,3.0,2.150000000000091,21.01500000000008,2.900000000000091,11.399999999999636,29.800000000000182,17.5,-6.299999999999727,1.7999999999997272,2,0.6060606060604056
2024-08-16,LOSS,DOWN,2.199999999999818,0.10556621880997182,5.0,1.199999999999818,20.840000000000053,3.0,9.399999999999636,34.80000000000018,11.399999999999636,-1.0,6.199999999999818,2,0.5454545454546957
2024-08-19,LOSS,DOWN,5.699999999999818,0.28831562974202346,1.0,2.949999999999818,19.77000000000005,8.900000000000091,12.199999999999818,21.299999999999727,,-0.599999999999909,5.900000000000091,105,4.140350877193839
2024-08-20,LOSS,UP,2.099999999999909,0.10665312341289515,0.0,1.5499999999997272,19.690000000000033,2.700000000000273,11.5,15.100000000000364,12.199999999999818,-1.699999999999818,7.700000000000273,2,3.238095238094331
2024-08-21,LOSS,UP,2.599999999999909,0.13364173734258064,3.0,1.800000000000182,19.45500000000002,2.700000000000273,9.300000000000182,9.300000000000182,11.5,-4.5,2.200000000000273,5,1.6923076923073157
2024-08-22,LOSS,DOWN,1.8999999999996362,0.09898411044540939,2.0,1.25,19.19500000000003,2.300000000000182,15.800000000000182,14.200000000000273,9.300000000000182,-0.8000000000001819,13.100000000000364,12,3.3684210526329896
2024-08-23,LOSS,DOWN,3.0,0.1646090534979422,28.0,1.800000000000182,18.225000000000023,1.5,11.100000000000364,9.5,15.800000000000182,-4.300000000000182,3.800000000000182,1,0.40000000000024255
2024-08-26,LOSS,UP,1.900000000000091,0.10786261708771432,1.0,1.4500000000002728,17.61500000000003,5.900000000000091,8.599999999999909,6.599999999999909,,-2.400000000000091,4.299999999999727,2,1.6842105263164948
2024-08-27,LOSS,UP,1.300000000000182,0.0748632306363479,0.0,0.849999999999909,17.36500000000001,2.199999999999818,12.400000000000091,11.099999999999909,8.599999999999909,-4.699999999999818,6.400000000000091,4,3.3846153846169993
2024-08-28,WIN,DOWN,2.699999999999818,0.15643105446117128,0.0,2.949999999999818,17.260000000000012,1.8999999999996362,26.40000000000009,18.300000000000182,12.400000000000091,-4.700000000000273,19.0,88,10.222222222226488
2024-08-29,LOSS,DOWN,2.300000000000182,0.13124108416548827,25.0,1.25,17.525,3.699999999999818,14.800000000000182,21.0,26.40000000000009,-7.099999999999909,5.400000000000091,5,0.5217391304340605
2024-08-30,LOSS,DOWN,1.099999999999909,0.06389776357826944,0.0,0.6500000000005457,17.21500000000001,1.7000000000002728,11.700000000000273,11.900000000000091,14.800000000000182,-6.0,4.600000000000364,13,6.909090909088955
2024-09-02,LOSS,UP,4.199999999999818,0.26054590570718433,1.0,2.800000000000182,16.120000000000026,5.0,15.199999999999818,10.099999999999909,,-2.0,9.0,9,1.7142857142855905
2024-09-03,LOSS,DOWN,1.099999999999909,0.07521367521366899,1.0,0.6499999999996362,14.625,3.200000000000273,9.599999999999909,22.199999999999818,15.199999999999818,-3.400000000000091,5.099999999999909,1,1.0909090909093915
2024-09-04,LOSS,UP,1.300000000000182,0.09362621534030845,13.0,0.849999999999909,13.884999999999991,2.5,13.699999999999818,20.0,9.599999999999909,-4.199999999999818,8.199999999999818,2,2.7692307692312
2024-09-05,WIN,UP,1.099999999999909,0.08067473414007406,0.0,1.1500000000005457,13.634999999999991,1.7999999999997272,13.300000000000182,17.90000000000009,13.699999999999818,-11.300000000000182,0.900000000000091,15,10.181818181815476
2024-09-06,LOSS,DOWN,1.0,0.07454342154304877,3.0,0.6999999999998181,13.41500000000001,1.599999999999909,9.099999999999909,22.699999999999818,13.300000000000182,-5.400000000000091,2.699999999999818,9,5.200000000000728
2024-09-09,LOSS,UP,2.900000000000091,0.21895054737637523,1.0,1.9500000000002728,13.245000000000005,2.100000000000364,15.099999999999909,14.299999999999727,,-2.800000000000182,9.399999999999636,9,1.6551724137936874
2024-09-10,LOSS,UP,1.6000000000003638,0.1200300075019028,1.0,1.0,13.329999999999995,1.900000000000091,7.0,14.299999999999727,15.099999999999909,-1.7999999999997272,3.599999999999909,5,2.249999999998579
2024-09-11,LOSS,DOWN,1.5,0.1176009408075265,0.0,0.849999999999909,12.754999999999995,1.699999999999818,14.400000000000091,25.399999999999636,7.0,-12.699999999999818,0.20000000000027285,2,0.26666666666642413
2024-09-12,LOSS,UP,2.0,0.15873015873015872,2.0,1.199999999999818,12.6,2.299999999999727,11.099999999999909,23.09999999999991,14.400000000000091,-8.400000000000091,0.6999999999998181,16,2.0
2024-09-13,LOSS,UP,2.699999999999818,0.21454112038139175,1.0,2.349999999999909,12.585000000000013,2.299999999999727,13.699999999999818,12.5,11.099999999999909,-6.199999999999818,4.800000000000182,8,5.629629629628382
2024-09-16,LOSS,DOWN,1.199999999999818,0.09374999999998562,0.0,0.6999999999998181,12.800000000000022,3.199999999999818,11.099999999999909,13.299999999999727,,-7.400000000000091,2.5,21,5.0000000000045475
2024-09-17,LOSS,DOWN,1.2999999999997272,0.10200078462139854,9.0,1.0499999999997272,12.745000000000028,1.5,12.5,16.300000000000182,11.099999999999909,-5.700000000000273,5.5,16,4.307692307694999
2024-09-18,LOSS,DOWN,4.200000000000273,0.3282532239156127,53.0,2.5,12.795000000000027,2.800000000000182,11.0,13.0,12.5,-0.1999999999998181,6.599999999999909,33,2.095238095237559
2024-09-19,LOSS,DOWN,4.800000000000182,0.37267080745342973,7.0,2.5,12.880000000000019,6.0,28.199999999999818,22.300000000000182,11.0,-20.0,3.399999999999636,6,0.8333333333334596
2024-09-20,LOSS,DOWN,1.699999999999818,0.12592592592591245,10.0,0.9499999999998181,13.5,1.7999999999997272,23.09999999999991,17.59999999999991,28.199999999999818,-18.59999999999991,2.800000000000182,19,6.588235294122304
2024-09-23,LOSS,UP,2.300000000000182,0.1631205673758997,2.0,1.349999999999909,14.099999999999977,4.700000000000273,15.600000000000364,13.699999999999818,,-13.300000000000182,0.0,19,4.000000000001582
2024-09-24,WIN,UP,2.100000000000364,0.14532871972320857,3.0,1.449999999999818,14.45,2.5,16.09999999999991,13.099999999999909,15.600000000000364,-12.799999999999727,1.199999999999818,133,10.28571428571181
2024-09-25,LOSS,DOWN,2.199999999999818,0.15032456440039765,1.0,1.400000000000091,14.634999999999991,2.300000000000182,17.300000000000182,8.299999999999727,16.09999999999991,-7.5,7.600000000000364,8,3.6363636363624336
2024-09-26,LOSS,UP,1.599999999999909,0.11283497884343509,8.0,0.900000000000091,14.179999999999996,2.700000000000273,7.799999999999727,21.09999999999991,17.300000000000182,-2.599999999999909,3.599999999999909,2,1.2499999999997158
2024-09-27,LOSS,UP,1.2999999999997272,0.09399855386838248,1.0,1.3500000000003638,13.829999999999973,1.599999999999909,12.200000000000273,16.09999999999991,7.799999999999727,-4.300000000000182,6.600000000000364,27,9.846153846160197
2024-09-30,WIN,DOWN,3.900000000000091,0.28148682785998547,8.0,2.75,13.854999999999972,6.0,18.899999999999636,22.5,,-1.699999999999818,13.299999999999727,35,12.000000000000933
2024-10-01,LOSS,UP,1.599999999999909,0.11396011396010777,4.0,0.900000000000091,14.039999999999964,2.899999999999636,11.5,14.599999999999909,18.899999999999636,-8.300000000000182,1.599999999999909,2,0.0
2024-10-02,LOSS,UP,1.199999999999818,0.08489564909797105,12.0,0.900000000000091,14.134999999999968,2.400000000000091,17.799999999999727,12.099999999999909,11.5,-3.699999999999818,12.900000000000091,2,1.999999999998484
2024-10-03,LOSS,DOWN,1.0,0.06973500697350087,7.0,0.6999999999998181,14.339999999999964,2.0,11.399999999999636,13.599999999999909,17.799999999999727,-4.599999999999909,5.799999999999727,3,2.0
2024-10-04,LOSS,UP,0.900000000000091,0.06318006318006984,12.0,0.5499999999997272,14.244999999999937,3.200000000000273,13.799999999999727,31.0,11.399999999999636,-10.399999999999636,2.5,4,2.2222222222231203
2024-10-07,LOSS,UP,2.300000000000182,0.15883977900553822,0.0,1.449999999999818,14.479999999999928,3.800000000000182,13.099999999999909,22.0,,-1.199999999999818,9.599999999999909,4,1.217391304346932
2024-10-08,LOSS,DOWN,4.400000000000091,0.30598052851182983,0.0,2.300000000000182,14.379999999999928,7.199999999999818,14.5,25.0,13.099999999999909,-4.199999999999818,5.900000000000091,4,1.0
2024-10-09,LOSS,DOWN,1.5,0.10166045408336206,4.0,0.9499999999998181,14.754999999999928,1.900000000000091,13.900000000000091,12.0,14.5,-2.200000000000273,10.199999999999818,2,0.7999999999992724
2024-10-10,LOSS,UP,1.400000000000091,0.09504412763069232,24.0,0.9999999999995453,14.729999999999928,2.0,11.0,25.199999999999818,13.900000000000091,-6.099999999999909,3.5,1,0.0
2024-10-11,LOSS,DOWN,2.300000000000182,0.1561969439728484,4.0,1.650000000000091,14.724999999999932,2.299999999999727,19.199999999999818,14.300000000000182,11.0,-11.399999999999636,5.5,4,1.2173913043478948
2024-10-14,LOSS,UP,3.200000000000273,0.21333333333335247,13.0,1.900000000000091,14.999999999999932,12.299999999999727,23.90000000000009,14.099999999999909,,-20.199999999999818,0.5,2,0.6249999999998579
2024-10-15,LOSS,DOWN,2.199999999999818,0.14066496163681755,12.0,1.2999999999997272,15.63999999999994,3.800000000000182,14.699999999999818,12.299999999999727,23.90000000000009,-3.0,9.5,2,0.5454545454546957
2024-10-16,LOSS,UP,3.0,0.1904761904761913,0.0,2.099999999999909,15.749999999999932,2.0,19.199999999999818,10.099999999999909,14.699999999999818,-14.699999999999818,1.5,3,2.9333333333330907
2024-10-17,LOSS,UP,1.599999999999909,0.09900990099009387,3.0,0.900000000000091,16.159999999999922,2.599999999999909,12.400000000000091,16.0,19.199999999999818,-7.400000000000091,3.400000000000091,5,2.249999999999716
2024-10-18,WIN,UP,3.599999999999909,0.23422251138581157,1.0,2.200000000000273,15.369999999999937,1.199999999999818,21.899999999999636,15.300000000000182,12.400000000000091,-17.699999999999818,0.599999999999909,39,10.55555555555449
2024-10-21,WIN,UP,3.5,0.22860875244938064,0.0,3.150000000000091,15.309999999999922,4.5,11.799999999999727,11.599999999999909,,-8.299999999999727,0.0,484,10.399999999999896
2024-10-22,WIN,UP,1.900000000000091,0.12566137566138258,10.0,1.2500000000004547,15.11999999999989,3.0,16.699999999999818,9.699999999999818,11.799999999999727,-11.400000000000091,3.399999999999636,55,10.5263157894757
2024-10-23,LOSS,UP,1.2999999999997272,0.08580858085806845,1.0,1.1499999999996362,15.149999999999887,1.8999999999996362,15.0,17.90000000000009,16.699999999999818,-7.100000000000364,6.599999999999909,5,4.000000000002799
2024-10-24,LOSS,UP,2.300000000000182,0.152976388427017,1.0,1.5499999999997272,15.034999999999878,2.5,18.40000000000009,9.900000000000091,15.0,-13.699999999999818,2.400000000000091,2,1.043478260869737
2024-10-25,LOSS,UP,1.699999999999818,0.10921940250561064,3.0,1.25,15.564999999999895,2.100000000000364,11.5,16.0,18.40000000000009,-2.700000000000273,7.099999999999909,37,5.647058823527209
2024-10-28,LOSS,DOWN,4.199999999999818,0.27044430135221187,4.0,2.200000000000273,15.529999999999882,9.5,19.699999999999818,13.200000000000273,,-11.599999999999909,3.900000000000091,38,3.7142857142851575
2024-10-29,LOSS,UP,2.300000000000182,0.14771997430958242,0.0,2.150000000000091,15.56999999999989,3.0,17.0,10.900000000000091,19.699999999999818,-10.099999999999909,4.599999999999909,16,4.347826086957897
2024-10-30,LOSS,DOWN,1.7999999999997272,0.11360050489111641,0.0,1.199999999999818,15.84499999999989,2.700000000000273,16.0,13.300000000000182,17.0,-9.700000000000273,4.5,3,1.3333333333346806
2024-10-31,LOSS,UP,2.099999999999909,0.13329101872420956,0.0,1.650000000000091,15.754999999999905,3.099999999999909,10.800000000000182,11.300000000000182,16.0,-1.0,7.700000000000273,1,1.333333333332756
2024-11-01,LOSS,UP,1.7000000000002728,0.10810810810812592,1.0,1.050000000000182,15.724999999999932,4.599999999999909,13.0,15.300000000000182,10.800000000000182,-11.199999999999818,0.09999999999990905,10,2.8235294117630696
2024-11-04,LOSS,DOWN,3.899999999999636,0.24864520242267452,0.0,2.050000000000182,15.684999999999945,,13.900000000000091,14.0,,-2.200000000000273,7.800000000000182,15,2.2564102564107467
2024-11-05,LOSS,DOWN,1.800000000000182,0.11446740858506754,10.0,1.099999999999909,15.724999999999955,1.900000000000091,14.299999999999727,13.099999999999909,13.900000000000091,-3.299999999999727,9.199999999999818,3,1.1111111111104375
2024-11-06,LOSS,UP,4.899999999999636,0.311804008908664,9.0,2.650000000000091,15.714999999999941,2.400000000000091,48.79999999999973,41.0,14.299999999999727,-10.900000000000091,33.0,100,8.897959183674205
2024-11-07,WIN,DOWN,3.5,0.2004581901489127,5.0,3.25,17.459999999999923,4.0,21.600000000000364,17.300000000000182,48.79999999999973,-0.5,17.600000000000364,8,12.11428571428613
2024-11-08,WIN,DOWN,4.900000000000091,0.27237354085603704,4.0,2.849999999999909,17.98999999999994,5.199999999999818,24.5,13.400000000000091,21.600000000000364,-2.799999999999727,16.800000000000182,302,10.20408163265382
2024-11-11,WIN,DOWN,5.899999999999636,0.3231991235277816,0.0,4.949999999999818,18.25499999999995,,20.09999999999991,19.0,,-1.0,13.200000000000273,496,10.237288135594099
2024-11-12,LOSS,DOWN,2.5,0.13838915029061766,10.0,1.75,18.06499999999994,4.099999999999909,23.800000000000182,17.90000000000009,20.09999999999991,-1.5,19.800000000000182,30,6.880000000000291
2024-11-13,WIN,UP,2.799999999999727,0.1511879049675882,0.0,1.5,18.51999999999996,3.799999999999727,15.400000000000091,12.200000000000273,23.800000000000182,-10.900000000000091,1.7000000000002728,31,10.142857142860299
2024-11-14,LOSS,DOWN,6.099999999999909,0.33278777959628575,0.0,3.2499999999995453,18.329999999999973,5.0,29.5,23.5,15.400000000000091,-8.700000000000273,14.699999999999818,4,1.3114754098359873
2024-11-15,LOSS,UP,2.799999999999727,0.14594735470418202,0.0,2.5,19.184999999999967,5.700000000000273,17.40000000000009,12.800000000000182,29.5,-2.800000000000182,11.800000000000182,17,4.000000000001299
2024-11-18,WIN,UP,4.599999999999909,0.24261603375526958,11.0,2.700000000000273,18.95999999999999,,33.100000000000364,15.599999999999909,,-16.100000000000364,12.400000000000091,9,10.695652173912356
2024-11-19,LOSS,UP,1.900000000000091,0.0948813982521892,0.0,2.049999999999727,20.025000000000023,2.699999999999818,16.40000000000009,20.90000000000009,33.100000000000364,-11.299999999999727,3.200000000000273,2,3.578947368421355
2024-11-20,LOSS,DOWN,3.899999999999636,0.19490254872561863,22.0,2.150000000000091,20.010000000000037,3.5,13.5,14.099999999999909,16.40000000000009,-0.5,9.100000000000364,11,2.153846153846728
2024-11-21,LOSS,DOWN,4.299999999999727,0.21570102834209776,0.0,2.350000000000364,19.935000000000038,2.699999999999818,13.099999999999909,12.099999999999909,13.5,-1.400000000000091,7.400000000000091,61,4.465116279070692
2024-11-22,LOSS,UP,4.800000000000182,0.2440264361972636,7.0,3.0,19.670000000000027,4.099999999999909,25.40000000000009,16.800000000000182,13.099999999999909,-15.699999999999818,4.900000000000091,5,0.49999999999981054
2024-11-25,LOSS,DOWN,8.100000000000364,0.3977412226859981,0.0,6.25,20.36500000000003,,63.40000000000009,21.90000000000009,,-10.5,44.79999999999973,10,1.6296296296294217
2024-11-26,LOSS,UP,7.099999999999909,0.3148558758314809,2.0,4.550000000000182,22.550000000000047,4.0,27.199999999999818,22.299999999999727,63.40000000000009,-7.400000000000091,12.699999999999818,115,4.1690140845068795
2024-11-27,LOSS,UP,2.600000000000364,0.11274934952299911,15.0,2.099999999999909,23.060000000000038,2.699999999999818,21.0,12.0,27.199999999999818,-18.299999999999727,0.09999999999990905,25,5.076923076921947
2024-11-28,LOSS,DOWN,5.400000000000091,0.2316602316602352,1.0,4.800000000000182,23.310000000000038,2.599999999999909,19.40000000000009,13.900000000000091,21.0,-3.099999999999909,10.900000000000091,191,8.074074074074685
2024-11-29,WIN,UP,3.199999999999818,0.13479359730412022,0.0,2.599999999999909,23.74000000000003,,33.0,11.400000000000091,19.40000000000009,-29.800000000000182,0.0,23,10.624999999997584
2024-12-02,LOSS,DOWN,5.799999999999727,0.23443815683103153,7.0,3.5,24.74000000000003,,33.90000000000009,20.09999999999991,,-17.700000000000273,10.400000000000091,4,0.6206896551725544
2024-12-03,LOSS,UP,2.599999999999909,0.10101010101009736,1.0,1.5999999999994543,25.74000000000003,2.5,15.899999999999636,10.5,33.90000000000009,-6.299999999999727,7.0,17,2.923076923076654
2024-12-04,LOSS,UP,2.800000000000182,0.10844306738962738,11.0,1.599999999999909,25.82000000000003,2.200000000000273,14.0,11.799999999999727,15.899999999999636,-11.199999999999818,0.0,7,2.1428571428563075
2024-12-05,LOSS,UP,1.2000000000002728,0.04983388704320062,4.0,0.7000000000002728,24.08000000000004,2.299999999999727,11.699999999999818,10.799999999999727,14.0,-7.799999999999727,2.699999999999818,33,7.999999999993936
2024-12-06,WIN,DOWN,2.5,0.10599957600169592,0.0,3.149999999999636,23.585000000000015,1.5,31.300000000000182,14.0,11.699999999999818,-13.100000000000364,15.699999999999818,3,15.519999999999708
2024-12-09,WIN,UP,5.399999999999636,0.2257053291535896,3.0,3.699999999999818,23.925000000000022,,23.100000000000364,14.900000000000091,,-14.100000000000364,3.600000000000364,18,10.000000000000673
2024-12-10,LOSS,DOWN,2.800000000000182,0.11630321910696476,7.0,1.699999999999818,24.075000000000045,3.300000000000182,16.200000000000273,19.399999999999636,23.100000000000364,-7.400000000000091,6.0,8,1.4285714285708717
2024-12-11,LOSS,UP,4.800000000000182,0.20257438278118473,16.0,2.599999999999909,23.69500000000005,3.800000000000182,20.59999999999991,14.300000000000182,16.200000000000273,-9.0,6.799999999999727,4,1.8333333333334596
2024-12-12,WIN,DOWN,3.299999999999727,0.1377582968065006,0.0,1.949999999999818,23.95500000000004,3.299999999999727,17.90000000000009,19.59999999999991,20.59999999999991,0.0,14.600000000000364,46,11.030303030305904
2024-12-13,WIN,UP,2.100000000000364,0.08983957219252875,0.0,1.449999999999818,23.375000000000046,3.900000000000091,13.599999999999909,23.300000000000182,17.90000000000009,-6.099999999999909,5.399999999999636,15,11.619047619045434
2024-12-16,LOSS,UP,4.099999999999909,0.1768384731507398,6.0,2.3499999999994543,23.185000000000038,,12.900000000000091,12.800000000000182,,-5.400000000000091,3.400000000000091,2,0.4878048780487372
2024-12-17,LOSS,UP,2.0,0.09019165727170228,9.0,2.199999999999818,22.175000000000022,1.7000000000002728,12.100000000000364,19.0,12.900000000000091,-2.400000000000091,7.700000000000273,3,2.5999999999994543
2024-12-18,LOSS,UP,3.100000000000364,0.1411657559198706,11.0,1.75,21.960000000000036,3.399999999999636,10.299999999999727,8.5,12.100000000000364,-0.29999999999972715,6.899999999999636,3,0.12903225806438362
2024-12-19,WIN,UP,4.0,0.1834862385321099,0.0,3.199999999999818,21.800000000000022,12.0,33.30000000000018,22.90000000000009,10.299999999999727,-20.0,9.300000000000182,28,10.0
2024-12-20,WIN,UP,1.900000000000091,0.08329679964928048,0.0,1.949999999999818,22.810000000000038,4.299999999999727,16.40000000000009,7.800000000000182,33.30000000000018,-13.800000000000182,0.6999999999998181,3,11.157894736844625
2024-12-23,LOSS,DOWN,3.200000000000273,0.14311270125224812,0.0,2.200000000000273,22.360000000000035,,12.400000000000091,19.40000000000009,,-6.400000000000091,2.799999999999727,13,2.2499999999991473
2024-12-24,LOSS,DOWN,1.7000000000002728,0.08581524482585914,2.0,1.0499999999997272,19.810000000000038,3.900000000000091,7.099999999999909,7.199999999999818,12.400000000000091,-2.299999999999727,3.099999999999909,4,2.352941176469581
2024-12-26,LOSS,UP,3.799999999999727,0.2020739165115511,0.0,3.0,18.805000000000042,,12.599999999999909,7.100000000000364,,-4.5,4.300000000000182,296,4.736842105264065
2024-12-27,LOSS,DOWN,2.700000000000273,0.1468588523252797,35.0,1.849999999999909,18.385000000000037,1.900000000000091,7.400000000000091,10.299999999999727,12.599999999999909,-1.2999999999997272,3.400000000000091,5,0.8888888888885146
2024-12-30,LOSS,UP,2.299999999999727,0.1293224627494924,13.0,1.4500000000002728,17.785000000000036,,10.900000000000091,14.900000000000091,,-3.0,5.600000000000364,33,3.826086956523424
2024-12-31,LOSS,UP,1.900000000000091,0.11390887290168382,17.0,1.3500000000003638,16.680000000000042,2.599999999999909,9.800000000000182,8.0,10.900000000000091,-2.599999999999909,5.300000000000182,1,0.8421052631582474
2025-01-02,WIN,UP,3.5,0.22617124394184102,0.0,2.25,15.475000000000046,,12.700000000000273,17.600000000000364,,-7.600000000000364,1.599999999999909,463,10.171428571428676
2025-01-03,LOSS,DOWN,2.699999999999818,0.17629774730654943,0.0,1.849999999999909,15.315000000000078,3.300000000000182,10.599999999999909,9.300000000000182,12.700000000000273,-4.400000000000091,3.5,6,1.7777777777777029
2025-01-06,LOSS,UP,2.399999999999636,0.15846814130073456,7.0,2.199999999999818,15.145000000000072,,19.699999999999818,26.40000000000009,,-4.800000000000182,12.5,38,8.000000000001515
2025-01-07,LOSS,UP,3.5,0.22515278224509383,19.0,2.349999999999909,15.545000000000073,2.5,14.0,13.900000000000091,19.699999999999818,-8.099999999999909,2.400000000000091,2,0.9142857142859222
2025-01-08,LOSS,DOWN,2.900000000000091,0.19754768392371105,15.0,1.5499999999997272,14.680000000000064,2.800000000000182,9.100000000000364,10.599999999999909,14.0,-2.400000000000091,3.800000000000182,8,0.27586206896530097
2025-01-09,LOSS,DOWN,1.599999999999909,0.11444921316165248,0.0,1.0999999999994543,13.980000000000064,2.699999999999818,10.099999999999909,16.09999999999991,9.100000000000364,-5.200000000000273,3.299999999999727,2,1.4999999999994316
2025-01-10,LOSS,UP,1.599999999999909,0.11700182815355786,1.0,0.9999999999995453,13.675000000000045,3.0,11.199999999999818,11.699999999999818,10.099999999999909,-7.599999999999909,2.0,4,1.7499999999991473
2025-01-13,LOSS,DOWN,3.300000000000182,0.2499053388867983,0.0,1.949999999999818,13.205000000000041,,14.400000000000091,32.79999999999973,,-3.5,7.599999999999909,57,9.212121212118054
